Version,File,NR,LOC,LOC_touched,LOC_added,MAX_LOC_added,AVG_LOC_added,Churn,MAX_Churn,AVG_Churn,NAuth,ChgSetSize,MAX_ChgSetSize,AVG_ChgSetSize,AgeInWeeks,AgeWeighted,NFix,Bugged
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieBean.java,0,51,0,0,0,0,0,0,0,2,0,0,0,125,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieCriticalThread.java,0,45,0,0,0,0,0,0,0,1,0,0,0,29,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieException.java,0,157,0,0,0,0,0,0,0,5,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieMXBean.java,0,31,0,0,0,0,0,0,0,2,0,0,0,125,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieShell.java,2,1406,546,472,442,236,398,401,199,4,63,60,32,106,5,1,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BookieThread.java,0,55,0,0,0,0,0,0,0,1,0,0,0,36,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannel.java,0,204,0,0,0,0,0,0,0,4,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedChannelBase.java,0,55,0,0,0,0,0,0,0,1,0,0,0,22,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/BufferedReadChannel.java,0,103,0,0,0,0,0,0,0,1,0,0,0,22,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CacheCallback.java,1,34,34,34,34,34,34,34,34,1,15,15,15,15,15,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/CheckpointSource.java,0,83,0,0,0,0,0,0,0,2,0,0,0,59,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Cookie.java,2,285,53,38,26,19,23,26,12,4,67,60,34,119,14,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKey.java,0,83,0,0,0,0,0,0,0,1,0,0,0,35,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryKeyValue.java,1,129,129,129,129,129,129,129,129,1,15,15,15,15,15,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogger.java,0,867,0,0,0,0,0,0,0,5,0,0,0,169,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryMemTable.java,1,380,380,380,380,380,380,380,380,1,15,15,15,15,15,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ExitCode.java,0,40,0,0,0,0,0,0,0,1,0,0,0,120,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileInfo.java,0,387,0,0,0,0,0,0,0,5,0,0,0,169,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/FileSystemUpgrade.java,0,390,0,0,0,0,0,0,0,4,0,0,0,122,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollector.java,0,51,0,0,0,0,0,0,0,1,0,0,0,78,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/GarbageCollectorThread.java,0,637,0,0,0,0,0,0,0,3,0,0,0,120,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactory.java,0,32,0,0,0,0,0,0,0,1,0,0,0,118,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/HandleFactoryImpl.java,0,68,0,0,0,0,0,0,0,1,0,0,0,118,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexInMemPageMgr.java,0,547,0,0,0,0,0,0,0,2,0,0,0,37,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/IndexPersistenceMgr.java,0,566,0,0,0,0,0,0,0,2,0,0,0,37,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/InterleavedLedgerStorage.java,1,314,10,5,5,5,0,0,0,3,15,15,15,114,15,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/Journal.java,2,907,122,95,66,48,68,57,34,3,11,8,6,114,11,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/JournalChannel.java,2,275,152,108,85,54,64,53,32,3,10,8,5,124,10,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LEPStateChangeCallback.java,0,31,0,0,0,0,0,0,0,1,0,0,0,35,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCache.java,0,50,0,0,0,0,0,0,0,4,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheBean.java,0,27,0,0,0,0,0,0,0,1,0,0,0,125,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheImpl.java,0,175,0,0,0,0,0,0,0,4,0,0,0,118,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerCacheMXBean.java,0,50,0,0,0,0,0,0,0,1,0,0,0,125,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptor.java,0,62,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorImpl.java,0,87,0,0,0,0,0,0,0,1,0,0,0,118,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDescriptorReadOnlyImpl.java,0,52,0,0,0,0,0,0,0,1,0,0,0,118,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerDirsManager.java,0,373,0,0,0,0,0,0,0,3,0,0,0,88,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerEntryPage.java,0,224,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LedgerStorage.java,0,118,0,0,0,0,0,0,0,1,0,0,0,114,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/LogMark.java,1,83,20,10,10,10,0,0,0,1,3,3,3,59,16,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/MarkerFileChannel.java,0,147,0,0,0,0,0,0,0,1,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyEntryLogger.java,0,58,0,0,0,0,0,0,0,1,0,0,0,106,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ReadOnlyFileInfo.java,0,44,0,0,0,0,0,0,0,1,0,0,0,106,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/ScanAndCompareGarbageCollector.java,0,108,0,0,0,0,0,0,0,2,0,0,0,78,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListArena.java,1,238,238,238,238,238,238,238,238,1,15,15,15,15,15,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SkipListFlusher.java,1,43,43,43,43,43,43,43,43,1,15,15,15,15,15,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SortedLedgerStorage.java,1,185,185,185,185,185,185,185,185,1,15,15,15,15,15,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/SyncThread.java,0,189,0,0,0,0,0,0,0,2,0,0,0,59,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/AsyncCallback.java,0,151,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BKException.java,1,364,12,12,12,12,12,12,12,3,16,16,16,169,18,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeper.java,2,910,161,111,106,56,61,61,31,4,17,16,9,169,18,2,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperAdmin.java,3,889,126,69,60,23,12,7,4,4,84,60,28,139,19,2,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookKeeperClientStats.java,1,43,2,2,2,2,2,2,2,2,4,4,4,22,4,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookieWatcher.java,2,325,70,38,32,19,6,5,3,5,76,60,38,169,20,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/BookiesListener.java,0,27,0,0,0,0,0,0,0,1,0,0,0,44,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/CRC32DigestManager.java,0,55,0,0,0,0,0,0,0,2,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DefaultEnsemblePlacementPolicy.java,1,93,33,16,16,16,-1,0,-1,2,60,60,60,54,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DigestManager.java,0,191,0,0,0,0,0,0,0,4,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/DistributionSchedule.java,0,90,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/EnsemblePlacementPolicy.java,1,89,15,7,7,7,-1,0,-1,2,60,60,60,54,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerChecker.java,2,272,23,12,8,6,1,3,1,3,76,60,38,97,20,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerCreateOp.java,1,152,4,2,2,2,0,0,0,4,60,60,60,169,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerDeleteOp.java,0,90,0,0,0,0,0,0,0,4,0,0,0,169,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerEntry.java,0,82,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragment.java,1,148,11,6,6,6,1,1,1,3,60,60,60,97,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerFragmentReplicator.java,2,421,37,18,15,9,-1,0,0,2,76,60,38,96,20,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerHandle.java,4,1190,217,174,85,44,131,82,33,5,81,60,20,169,7,2,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerMetadata.java,1,528,68,33,33,33,-2,0,-2,5,60,60,60,169,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerOpenOp.java,1,205,4,2,2,2,0,0,0,4,16,16,16,169,18,1,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/LedgerRecoveryOp.java,0,190,0,0,0,0,0,0,0,4,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/MacDigestManager.java,0,86,0,0,0,0,0,0,0,4,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingAddOp.java,2,212,9,7,4,4,5,4,3,4,76,60,38,169,19,1,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/PendingReadOp.java,2,404,81,44,26,22,7,7,4,4,76,60,38,169,19,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RackawareEnsemblePlacementPolicy.java,1,572,61,30,30,30,-1,0,-1,3,60,60,60,54,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadLastConfirmedOp.java,1,132,8,7,7,7,6,6,6,3,16,16,16,152,18,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/ReadOnlyLedgerHandle.java,1,168,7,4,4,4,1,1,1,2,60,60,60,136,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/RoundRobinDistributionSchedule.java,0,109,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/SyncCounter.java,0,85,0,0,0,0,0,0,0,2,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/client/TryReadLastConfirmedOp.java,1,107,107,107,107,107,107,107,107,1,4,4,4,4,4,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/AbstractConfiguration.java,0,237,0,0,0,0,0,0,0,3,0,0,0,136,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ClientConfiguration.java,1,511,97,92,92,92,87,87,87,4,8,8,8,136,4,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/Configurable.java,0,47,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/conf/ServerConfiguration.java,6,1328,272,241,98,40,210,83,35,4,36,15,6,136,12,2,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanInfo.java,0,27,0,0,0,0,0,0,0,1,0,0,0,127,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/jmx/BKMBeanRegistry.java,0,89,0,0,0,0,0,0,0,1,0,0,0,127,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/AbstractZkLedgerManager.java,1,482,18,13,13,13,8,8,8,3,9,9,9,134,6,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/CleanupLedgerManager.java,1,226,226,226,226,226,226,226,226,1,16,16,16,18,18,1,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManager.java,0,166,0,0,0,0,0,0,0,3,0,0,0,134,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/FlatLedgerManagerFactory.java,1,92,2,1,1,1,0,0,0,2,9,9,9,105,6,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManager.java,0,476,0,0,0,0,0,0,0,3,0,0,0,134,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/HierarchicalLedgerManagerFactory.java,1,93,2,1,1,1,0,0,0,2,9,9,9,105,6,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerLayout.java,0,244,0,0,0,0,0,0,0,3,0,0,0,134,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManager.java,0,204,0,0,0,0,0,0,0,2,0,0,0,134,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerManagerFactory.java,0,252,0,0,0,0,0,0,0,2,0,0,0,134,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/LedgerUnderreplicationManager.java,1,119,10,10,10,10,10,10,10,1,3,3,3,97,3,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/MSLedgerManagerFactory.java,1,733,123,119,119,119,115,115,115,2,9,9,9,80,6,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkLedgerUnderreplicationManager.java,2,630,67,66,56,33,65,55,33,4,10,7,5,97,3,2,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/meta/ZkVersion.java,0,69,0,0,0,0,0,0,0,1,0,0,0,105,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetaStore.java,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreCursor.java,0,3,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/InMemoryMetastoreTable.java,1,43,39,38,38,38,37,37,37,1,9,9,9,85,6,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSException.java,0,214,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MSWatchedEvent.java,1,38,38,38,38,38,38,38,38,1,9,9,9,6,6,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetaStore.java,0,79,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCallback.java,0,25,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreCursor.java,0,84,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreException.java,0,34,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreFactory.java,0,33,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreScannableTable.java,0,104,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTable.java,1,193,21,21,21,21,21,21,21,2,9,9,9,85,6,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreTableItem.java,0,70,0,0,0,0,0,0,0,1,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreUtils.java,0,140,0,0,0,0,0,0,0,1,0,0,0,80,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/MetastoreWatcher.java,1,22,22,22,22,22,22,22,22,1,9,9,9,6,6,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/metastore/Value.java,0,156,0,0,0,0,0,0,0,2,0,0,0,85,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/AbstractDNSToSwitchMapping.java,0,142,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/BookieSocketAddress.java,1,100,100,100,100,100,100,100,100,1,60,60,60,20,20,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CachedDNSToSwitchMapping.java,0,152,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/CommonConfigurationKeys.java,0,31,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/DNSToSwitchMapping.java,0,60,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetUtils.java,0,60,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NetworkTopology.java,0,876,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/Node.java,0,61,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/NodeBase.java,0,185,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/net/ScriptBasedMapping.java,0,264,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/processor/RequestProcessor.java,0,43,0,0,0,0,0,0,0,1,0,0,0,22,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BKStats.java,0,248,0,0,0,0,0,0,0,2,0,0,0,125,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieClient.java,3,361,329,190,126,63,51,52,17,5,84,60,28,169,14,1,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieNettyServer.java,1,199,2,1,1,1,0,0,0,3,60,60,60,71,20,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtoEncoding.java,0,194,0,0,0,0,0,0,0,2,0,0,0,71,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieProtocol.java,0,346,0,0,0,0,0,0,0,4,0,0,0,169,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestHandler.java,1,91,3,2,2,2,1,1,1,3,60,60,60,71,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieRequestProcessor.java,2,335,8,4,2,2,0,0,0,2,61,60,31,22,20,1,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServer.java,2,370,18,8,7,4,-2,1,-1,5,75,60,38,169,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerBean.java,1,82,4,1,1,1,-2,0,-2,3,60,60,60,125,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookieServerMXBean.java,0,53,0,0,0,0,0,0,0,2,0,0,0,125,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/BookkeeperInternalCallbacks.java,1,148,4,2,2,2,0,0,0,4,60,60,60,169,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DataFormats.java,0,4088,0,0,0,0,0,0,0,2,0,0,0,104,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/DefaultPerChannelBookieClientPool.java,1,88,88,88,88,88,88,88,88,1,8,8,8,4,4,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClient.java,4,878,272,145,85,36,18,32,5,5,85,60,21,169,8,2,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientFactory.java,1,37,37,37,37,37,37,37,37,1,8,8,8,4,4,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/PerChannelBookieClientPool.java,1,48,48,48,48,48,48,48,48,1,8,8,8,4,4,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ResponseBuilder.java,0,47,0,0,0,0,0,0,0,2,0,0,0,71,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/proto/ServerStats.java,0,101,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/Auditor.java,7,556,263,151,58,22,39,30,6,3,83,60,12,95,10,6,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AuditorElector.java,2,360,35,34,29,17,33,28,17,3,15,8,8,95,4,2,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/AutoRecoveryMain.java,4,284,21,15,7,4,9,7,2,3,70,60,18,90,14,3,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/BookieLedgerIndexer.java,1,135,9,4,4,4,-1,0,-1,2,60,60,60,95,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationEnableCb.java,0,56,0,0,0,0,0,0,0,1,0,0,0,90,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationException.java,1,78,4,4,4,4,4,4,4,2,8,8,8,100,9,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/replication/ReplicationWorker.java,2,409,65,56,48,28,47,47,24,3,68,60,34,96,12,1,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerInputStream.java,0,174,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/streaming/LedgerOutputStream.java,0,148,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/tools/BookKeeperTools.java,1,88,20,8,8,8,-4,0,-4,3,60,60,60,169,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/BookKeeperConstants.java,0,45,0,0,0,0,0,0,0,1,0,0,0,80,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DaemonThreadFactory.java,0,39,0,0,0,0,0,0,0,1,0,0,0,36,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/DiskChecker.java,0,182,0,0,0,0,0,0,0,2,0,0,0,88,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/EntryFormatter.java,0,77,0,0,0,0,0,0,0,1,0,0,0,106,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/HardLink.java,0,667,0,0,0,0,0,0,0,2,0,0,0,119,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/IOUtils.java,1,104,20,18,18,18,16,16,16,2,8,8,8,111,8,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/LocalBookKeeper.java,0,54,0,0,0,0,0,0,0,5,0,0,0,169,0,0,yes
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Main.java,0,54,0,0,0,0,0,0,0,3,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/MathUtils.java,0,76,0,0,0,0,0,0,0,4,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/NativeIO.java,1,119,47,17,17,17,-13,0,-13,2,2,2,2,48,16,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/OrderedSafeExecutor.java,1,200,66,53,53,53,40,40,40,4,16,16,16,169,18,1,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ReflectionUtils.java,0,152,0,0,0,0,0,0,0,1,0,0,0,105,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SafeRunnable.java,0,39,0,0,0,0,0,0,0,2,0,0,0,169,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Shell.java,0,677,0,0,0,0,0,0,0,1,0,0,0,54,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/SnapshotMap.java,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringEntryFormatter.java,0,47,0,0,0,0,0,0,0,1,0,0,0,106,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/StringUtils.java,1,100,29,0,0,0,-29,0,-29,4,60,60,60,169,20,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/Tool.java,0,43,0,0,0,0,0,0,0,1,0,0,0,106,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZeroBuffer.java,0,73,0,0,0,0,0,0,0,1,0,0,0,35,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/ZkUtils.java,0,257,0,0,0,0,0,0,0,2,0,0,0,134,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/util/net/DNS.java,0,356,0,0,0,0,0,0,0,1,0,0,0,53,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Version.java,0,30,0,0,0,0,0,0,0,1,0,0,0,134,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/versioning/Versioned.java,0,45,0,0,0,0,0,0,0,1,0,0,0,105,0,0,no
7,bookkeeper-server/src/main/java/org/apache/bookkeeper/zookeeper/ZooKeeperWatcherBase.java,0,97,0,0,0,0,0,0,0,2,0,0,0,87,0,0,no
7,bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/BookieAccessor.java,0,39,0,0,0,0,0,0,0,1,0,0,0,77,0,0,no
